ENSG	Gene	Chr	Start	End	Source	Type
ENSG00000104341	LAPTM4B	chr8	97775057	97853013	HGNC Symbol	protein_coding
ENSG00000100601	ALKBH1	chr14	77672404	77708023	HGNC Symbol	protein_coding
ENSG00000105376	ICAM5	chr19	10289952	10296778	HGNC Symbol	protein_coding
ENSG00000086189	DIMT1	chr5	62347284	62403939	HGNC Symbol	protein_coding
ENSG00000239272	RPL21P10	chr14	77683202	77683989	HGNC Symbol	processed_pseudogene
ENSG00000258917	ZMYND19P1	chr14	77696591	77697377	HGNC Symbol	processed_pseudogene
ENSG00000196979	GPRACR	chr9	130140610	130144219	HGNC Symbol	lncRNA
ENSG00000107130	NCS1	chr9	130172404	130237303	HGNC Symbol	protein_coding
ENSG00000166743	ACSM1	chr16	20623237	20698890	HGNC Symbol	protein_coding
ENSG00000119705	SLIRP	chr14	77708071	77761104	HGNC Symbol	protein_coding
ENSG00000220201	ZGLP1	chr19	10304803	10309880	HGNC Symbol	protein_coding
ENSG00000253639	SUMO2P18	chr8	97858049	97858947	HGNC Symbol	processed_pseudogene
ENSG00000243504	RPS23P1	chr8	97865054	97865485	HGNC Symbol	processed_pseudogene
ENSG00000148357	HMCN2	chr9	130265882	130434123	HGNC Symbol	protein_coding
ENSG00000267673	FDX2	chr19	10310045	10316015	HGNC Symbol	protein_coding
ENSG00000132561	MATN2	chr8	97868840	98036724	HGNC Symbol	protein_coding
ENSG00000100603	SNW1	chr14	77717599	77761207	HGNC Symbol	protein_coding
ENSG00000066654	THUMPD1	chr16	20702816	20742084	HGNC Symbol	protein_coding
ENSG00000264169	RN7SL665P	chr9	130400266	130400565	HGNC Symbol	misc_RNA
ENSG00000161847	RAVER1	chr19	10316212	10333638	HGNC Symbol	protein_coding
ENSG00000130707	ASS1	chr9	130444961	130501274	HGNC Symbol	protein_coding
ENSG00000173391	OLR1	chr12	10158301	10172138	HGNC Symbol	protein_coding
ENSG00000196678	ERI2	chr16	20780193	20900349	HGNC Symbol	protein_coding
ENSG00000197565	COL4A6	chrX	108155607	108439497	HGNC Symbol	protein_coding
ENSG00000086200	IPO11	chr5	62403972	62628582	HGNC Symbol	protein_coding
ENSG00000076662	ICAM3	chr19	10333776	10339661	HGNC Symbol	protein_coding
ENSG00000165685	TMEM52B	chr12	10170542	10191801	HGNC Symbol	protein_coding
ENSG00000107164	FUBP3	chr9	130578965	130638352	HGNC Symbol	protein_coding
ENSG00000139112	GABARAPL1	chr12	10212458	10223128	HGNC Symbol	protein_coding
ENSG00000200893	RNU6-944P	chr16	20784509	20784615	HGNC Symbol	snRNA
ENSG00000105397	TYK2	chr19	10350529	10380572	HGNC Symbol	protein_coding
ENSG00000197734	C14orf178	chr14	77760834	77769742	HGNC Symbol	lncRNA
ENSG00000005189	REXO5	chr16	20806429	20849665	HGNC Symbol	protein_coding
ENSG00000063761	ADCK1	chr14	77800109	77935014	HGNC Symbol	protein_coding
ENSG00000137817	PARP6	chr15	72241181	72272999	HGNC Symbol	protein_coding
ENSG00000277713	MIR6856	chr9	130626297	130626363	HGNC Symbol	miRNA
ENSG00000130711	PRDM12	chr9	130664594	130682986	HGNC Symbol	protein_coding
ENSG00000199279	RNU6-661P	chr5	62443176	62443282	HGNC Symbol	snRNA
ENSG00000268942	CKS1BP3	chr5	62512246	62512482	HGNC Symbol	processed_pseudogene
ENSG00000240436	RPL35AP14	chr5	62575951	62576271	HGNC Symbol	processed_pseudogene
ENSG00000130713	EXOSC2	chr9	130693721	130704894	HGNC Symbol	protein_coding
ENSG00000255958	GABARAPL1-AS1	chr12	10214161	10214761	HGNC Symbol	lncRNA
ENSG00000186105	LRRC70	chr5	62578819	62581446	HGNC Symbol	protein_coding
ENSG00000217416	ISCA1P1	chr5	62776877	62777263	HGNC Symbol	processed_pseudogene
ENSG00000134539	KLRD1	chr12	10226058	10329608	HGNC Symbol	protein_coding
ENSG00000258421	FXNP1	chr14	78059942	78060278	HGNC Symbol	processed_pseudogene
ENSG00000178394	HTR1A	chr5	63957874	63962507	HGNC Symbol	protein_coding
ENSG00000156482	RPL30	chr8	98024851	98046469	HGNC Symbol	protein_coding
ENSG00000164197	RNF180	chr5	64165843	64372869	HGNC Symbol	protein_coding
ENSG00000021645	NRXN3	chr14	78170373	79868291	HGNC Symbol	protein_coding
ENSG00000105401	CDC37	chr19	10391133	10420121	HGNC Symbol	protein_coding
ENSG00000186479	RGS7BP	chr5	64506015	64612319	HGNC Symbol	protein_coding
ENSG00000242547	RN7SL169P	chr5	64539504	64539792	HGNC Symbol	misc_RNA
ENSG00000207067	SNORA72	chr8	98042086	98042217	HGNC Symbol	snoRNA
ENSG00000201869	RNU6-294P	chr5	64573569	64573670	HGNC Symbol	snRNA
ENSG00000252755	RNU6-703P	chr8	98048856	98048962	HGNC Symbol	snRNA
ENSG00000224296	MRPL49P1	chr5	64674853	64675387	HGNC Symbol	processed_pseudogene
ENSG00000177459	ERICH5	chr8	98064522	98093610	HGNC Symbol	protein_coding
ENSG00000199454	RNA5SP388	chr14	78177803	78177921	HGNC Symbol	rRNA_pseudogene
ENSG00000145642	SHISAL2B	chr5	64690442	64718190	HGNC Symbol	protein_coding
ENSG00000239438	RPS26P48	chr14	78231281	78231619	HGNC Symbol	processed_pseudogene
ENSG00000204304	PBX2	chr6	32184733	32190202	HGNC Symbol	protein_coding
ENSG00000132541	RIDA	chr8	98102344	98117171	HGNC Symbol	protein_coding
ENSG00000256288	LINC02617	chr12	10332861	10338292	HGNC Symbol	lncRNA
ENSG00000256155	LINC02598	chr12	10358464	10361045	HGNC Symbol	lncRNA
ENSG00000153006	SREK1IP1	chr5	64718148	64768691	HGNC Symbol	protein_coding
ENSG00000245648	KLRK1-AS1	chr12	10363638	10398506	HGNC Symbol	lncRNA
ENSG00000284268	MIR1181	chr19	10403458	10403538	HGNC Symbol	miRNA
ENSG00000211448	DIO2	chr14	80197526	80387757	HGNC Symbol	protein_coding
ENSG00000188215	DCUN1D3	chr16	20854925	20900358	HGNC Symbol	protein_coding
ENSG00000153015	CWC27	chr5	64768930	65018750	HGNC Symbol	protein_coding
ENSG00000097007	ABL1	chr9	130713016	130887675	HGNC Symbol	protein_coding
ENSG00000213654	GPSM3	chr6	32190766	32195523	HGNC Symbol	protein_coding
ENSG00000065989	PDE4A	chr19	10416773	10469630	HGNC Symbol	protein_coding
ENSG00000255819	KLRC4-KLRK1	chr12	10372353	10410146	HGNC Symbol	protein_coding
ENSG00000102897	LYRM1	chr16	20899868	20925006	HGNC Symbol	protein_coding
ENSG00000104356	POP1	chr8	98117293	98159835	HGNC Symbol	protein_coding
ENSG00000258766	DIO2-AS1	chr14	80211419	80455469	HGNC Symbol	lncRNA
ENSG00000100629	CEP128	chr14	80476983	80959517	HGNC Symbol	protein_coding
ENSG00000204301	NOTCH4	chr6	32194843	32224067	HGNC Symbol	protein_coding
ENSG00000158486	DNAH3	chr16	20933111	21159441	HGNC Symbol	protein_coding
ENSG00000188710	QRFP	chr9	130892707	130896812	HGNC Symbol	protein_coding
ENSG00000130720	FIBCD1	chr9	130902438	130939286	HGNC Symbol	protein_coding
ENSG00000049192	ADAMTS6	chr5	65148738	65481920	HGNC Symbol	protein_coding
ENSG00000104361	NIPAL2	chr8	98189826	98294393	HGNC Symbol	protein_coding
ENSG00000050555	LAMC3	chr9	131009174	131094473	HGNC Symbol	protein_coding
ENSG00000225914	TSBP1-AS1	chr6	32254640	32407763	HGNC Symbol	lncRNA
ENSG00000011638	TMEM159	chr16	21158377	21180616	HGNC Symbol	protein_coding
ENSG00000252558	RNU6-914P	chr8	98192205	98192313	HGNC Symbol	snRNA
ENSG00000258452	HMGN2P2	chr14	80822524	80822796	HGNC Symbol	processed_pseudogene
ENSG00000104375	STK3	chr8	98371228	98942827	HGNC Symbol	protein_coding
ENSG00000250732	RPEP1	chr5	65251127	65251784	HGNC Symbol	processed_pseudogene
ENSG00000165409	TSHR	chr14	80954989	81146306	HGNC Symbol	protein_coding
ENSG00000126878	AIF1L	chr9	131096476	131123152	HGNC Symbol	protein_coding
ENSG00000079999	KEAP1	chr19	10486125	10503558	HGNC Symbol	protein_coding
ENSG00000213809	KLRK1	chr12	10372353	10391874	HGNC Symbol	protein_coding
ENSG00000204296	TSBP1	chr6	32288526	32371912	HGNC Symbol	protein_coding
ENSG00000103310	ZP2	chr16	21197450	21214510	HGNC Symbol	protein_coding
ENSG00000123219	CENPK	chr5	65517766	65563168	HGNC Symbol	protein_coding
ENSG00000183542	KLRC4	chr12	10407382	10409757	HGNC Symbol	protein_coding
ENSG00000205810	KLRC3	chr12	10412315	10420595	HGNC Symbol	protein_coding
ENSG00000180739	S1PR5	chr19	10512742	10517931	HGNC Symbol	protein_coding
ENSG00000188153	COL4A5	chrX	108439838	108697545	HGNC Symbol	protein_coding
ENSG00000130734	ATG4D	chr19	10543895	10553418	HGNC Symbol	protein_coding
ENSG00000126883	NUP214	chr9	131125586	131234663	HGNC Symbol	protein_coding
ENSG00000156486	KCNS2	chr8	98426958	98432853	HGNC Symbol	protein_coding
ENSG00000205809	KLRC2	chr12	10426854	10442300	HGNC Symbol	protein_coding
ENSG00000207378	RNU6-748P	chr8	98462944	98463050	HGNC Symbol	snRNA
ENSG00000240870	RPL19P14	chr8	98782055	98782628	HGNC Symbol	processed_pseudogene
ENSG00000140488	CELF6	chr15	72284727	72320157	HGNC Symbol	protein_coding
ENSG00000175311	ANKS4B	chr16	21233699	21253850	HGNC Symbol	protein_coding
ENSG00000254312	MRPL57P7	chr8	98906260	98906517	HGNC Symbol	processed_pseudogene
ENSG00000223281	RN7SKP85	chr8	98921233	98921550	HGNC Symbol	misc_RNA
ENSG00000103316	CRYM	chr16	21238874	21303083	HGNC Symbol	protein_coding
ENSG00000164920	OSR2	chr8	98944403	98952104	HGNC Symbol	protein_coding
ENSG00000134545	KLRC1	chr12	10442264	10454685	HGNC Symbol	protein_coding
ENSG00000253948	VPS13B-DT	chr8	98958277	99013743	HGNC Symbol	lncRNA
ENSG00000238364	RNU7-140P	chr19	10551033	10551092	HGNC Symbol	snRNA
ENSG00000258915	BHLHB9P1	chr14	80981988	80983638	HGNC Symbol	processed_pseudogene
ENSG00000221410	MIR1238	chr19	10552122	10552204	HGNC Symbol	miRNA
ENSG00000189149	CRYM-AS1	chr16	21300849	21339037	HGNC Symbol	transcribed_unitary_pseudogene
ENSG00000271705	RPL17P3	chr14	81001166	81001786	HGNC Symbol	unprocessed_pseudogene
ENSG00000213614	HEXA	chr15	72340924	72376420	HGNC Symbol	protein_coding
ENSG00000132549	VPS13B	chr8	99013266	99877580	HGNC Symbol	protein_coding
ENSG00000158482	SNX29P1	chr16	21376648	21386064	HGNC Symbol	unprocessed_pseudogene
ENSG00000259167	NMNAT1P1	chr14	81032529	81033404	HGNC Symbol	processed_pseudogene
ENSG00000129347	KRI1	chr19	10553085	10566031	HGNC Symbol	protein_coding
ENSG00000165417	GTF2A1	chr14	81175452	81221377	HGNC Symbol	protein_coding
ENSG00000169246	NPIPB3	chr16	21402237	21448567	HGNC Symbol	protein_coding
ENSG00000113593	PPWD1	chr5	65563236	65587549	HGNC Symbol	protein_coding
ENSG00000180574	EIF2S3B	chr12	10505602	10523135	HGNC Symbol	protein_coding
ENSG00000257016	SLC25A39P2	chr12	10551266	10551535	HGNC Symbol	processed_pseudogene
ENSG00000180747	SMG1P3	chr16	21446683	21520444	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000256039	LINC02446	chr12	10553362	10572688	HGNC Symbol	lncRNA
ENSG00000256667	KLRA1P	chr12	10588063	10599669	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000221303	SNORA79	chr14	81202695	81202834	HGNC Symbol	snoRNA
ENSG00000205579	DYNLL1P1	chr14	81246295	81246563	HGNC Symbol	processed_pseudogene
ENSG00000270343	UNGP3	chr14	81259565	81260239	HGNC Symbol	processed_pseudogene
ENSG00000140022	STON2	chr14	81260656	81436465	HGNC Symbol	protein_coding
ENSG00000265462	MIR3680-1	chr16	21506049	21506135	HGNC Symbol	miRNA
ENSG00000258186	SLC7A5P2	chr16	21519830	21520365	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000111196	MAGOHB	chr12	10604193	10613609	HGNC Symbol	protein_coding
ENSG00000197006	METTL9	chr16	21597218	21657473	HGNC Symbol	protein_coding
ENSG00000258605	DYNLL1P2	chr14	81412970	81413239	HGNC Symbol	processed_pseudogene
ENSG00000133124	IRS4	chrX	108732482	108736409	HGNC Symbol	protein_coding
ENSG00000258675	LINC02308	chr14	81441987	81450371	HGNC Symbol	lncRNA
ENSG00000201443	RNU6-309P	chrX	108826764	108826869	HGNC Symbol	snRNA
ENSG00000071537	SEL1L	chr14	81471547	81533853	HGNC Symbol	protein_coding
ENSG00000215000	GAPDHP77	chrX	109341813	109342697	HGNC Symbol	processed_pseudogene
ENSG00000101890	GUCY2F	chrX	109372906	109482086	HGNC Symbol	protein_coding
ENSG00000060140	STYK1	chr12	10618923	10674318	HGNC Symbol	protein_coding
ENSG00000237285	HNRNPA1P2	chr6	32325219	32326178	HGNC Symbol	processed_pseudogene
ENSG00000223335	RNU6-603P	chr6	32352877	32352983	HGNC Symbol	snRNA
ENSG00000129355	CDKN2D	chr19	10566460	10569059	HGNC Symbol	protein_coding
ENSG00000101888	NXT2	chrX	109535781	109544698	HGNC Symbol	protein_coding
ENSG00000204290	BTNL2	chr6	32393963	32407128	HGNC Symbol	protein_coding
ENSG00000113595	TRIM23	chr5	65589690	65625975	HGNC Symbol	protein_coding
ENSG00000233874	MFN1P1	chrX	109568478	109570289	HGNC Symbol	processed_pseudogene
ENSG00000129354	AP1M2	chr19	10572671	10587315	HGNC Symbol	protein_coding
ENSG00000140749	IGSF6	chr16	21639550	21652608	HGNC Symbol	protein_coding
ENSG00000176076	KCNE5	chrX	109623700	109625172	HGNC Symbol	protein_coding
ENSG00000204287	HLA-DRA	chr6	32439878	32445046	HGNC Symbol	protein_coding
ENSG00000068366	ACSL4	chrX	109624244	109733403	HGNC Symbol	protein_coding
ENSG00000207248	RNU6-1005P	chr16	21642054	21642160	HGNC Symbol	snRNA
ENSG00000207042	RNU6-196P	chr16	21642294	21642400	HGNC Symbol	snRNA
ENSG00000060138	YBX3	chr12	10699089	10723323	HGNC Symbol	protein_coding
ENSG00000258977	LINC01467	chr14	81605338	81623086	HGNC Symbol	lncRNA
ENSG00000155719	OTOA	chr16	21663968	21761935	HGNC Symbol	protein_coding
ENSG00000196301	HLA-DRB9	chr6	32459821	32473500	HGNC Symbol	unprocessed_pseudogene
ENSG00000260339	HEXA-AS1	chr15	72376113	72378788	HGNC Symbol	lncRNA
ENSG00000243007	RPL12P35	chr15	72379215	72379710	HGNC Symbol	processed_pseudogene
ENSG00000258841	EEF1A1P2	chr14	81661428	81662874	HGNC Symbol	processed_pseudogene
ENSG00000198502	HLA-DRB5	chr6	32517353	32530287	HGNC Symbol	protein_coding
ENSG00000187806	TMEM202	chr15	72398302	72408367	HGNC Symbol	protein_coding
ENSG00000258718	LINC02311	chr14	81727780	81743749	HGNC Symbol	lncRNA
ENSG00000253826	WBP1LP10	chr11	75780	76143	HGNC Symbol	unprocessed_pseudogene
ENSG00000224777	OR4F2P	chr11	86649	87586	HGNC Symbol	unprocessed_pseudogene
ENSG00000261423	TMEM202-AS1	chr15	72407778	72475168	HGNC Symbol	lncRNA
ENSG00000271072	PHBP20	chr15	72450657	72451474	HGNC Symbol	processed_pseudogene
ENSG00000270921	CICP23	chr11	123312	126123	HGNC Symbol	processed_pseudogene
ENSG00000166233	ARIH1	chr15	72474330	72602987	HGNC Symbol	protein_coding
ENSG00000241891	RPL9P6	chr14	81777016	81777613	HGNC Symbol	processed_pseudogene
ENSG00000230724	LINC01001	chr11	127204	139612	HGNC Symbol	lncRNA
ENSG00000258501	EIF3LP1	chr14	81916231	81917888	HGNC Symbol	processed_pseudogene
ENSG00000251916	RNU1-61P	chr6	32549940	32550090	HGNC Symbol	snRNA
ENSG00000258743	LINC02301	chr14	82642605	82746664	HGNC Symbol	lncRNA
ENSG00000229391	HLA-DRB6	chr6	32552713	32560022	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000222225	RNU6-447P	chr11	152999	153102	HGNC Symbol	snRNA
ENSG00000207352	RNU6-540P	chr5	65604661	65604761	HGNC Symbol	snRNA
ENSG00000259032	ENSAP2	chr14	82692704	82693055	HGNC Symbol	processed_pseudogene
ENSG00000177951	BET1L	chr11	167784	207428	HGNC Symbol	protein_coding
ENSG00000196126	HLA-DRB1	chr6	32578769	32589848	HGNC Symbol	protein_coding
ENSG00000113597	TRAPPC13	chr5	65625004	65666233	HGNC Symbol	protein_coding
ENSG00000252369	RNU7-51P	chr14	83048579	83048640	HGNC Symbol	snRNA
ENSG00000238561	RNU6ATAC28P	chr14	83750384	83750501	HGNC Symbol	snRNA
ENSG00000258532	LINC02305	chr14	83903437	83915377	HGNC Symbol	lncRNA
ENSG00000258762	MTND4P33	chr14	84172841	84173606	HGNC Symbol	processed_pseudogene
ENSG00000258923	MTND5P35	chr14	84173791	84175510	HGNC Symbol	processed_pseudogene
ENSG00000256888	LINC02366	chr12	10750188	10777446	HGNC Symbol	lncRNA
ENSG00000259012	MTCYBP27	chr14	84176419	84177088	HGNC Symbol	processed_pseudogene
ENSG00000129353	SLC44A2	chr19	10602457	10644557	HGNC Symbol	protein_coding
ENSG00000283798	MIR630	chr15	72587217	72587313	HGNC Symbol	miRNA
ENSG00000251895	RNU6-976P	chr14	84739942	84740052	HGNC Symbol	snRNA
ENSG00000259783	LINC02259	chr15	72608481	72636962	HGNC Symbol	lncRNA
ENSG00000258814	LINC02329	chr14	85385927	85388765	HGNC Symbol	lncRNA
ENSG00000235930	HSPE1P12	chr12	10770305	10770605	HGNC Symbol	processed_pseudogene
ENSG00000121377	TAS2R7	chr12	10801532	10802627	HGNC Symbol	protein_coding
ENSG00000259107	LINC00911	chr14	85393828	85420550	HGNC Symbol	lncRNA
ENSG00000215186	GOLGA6B	chr15	72654738	72666394	HGNC Symbol	protein_coding
ENSG00000121314	TAS2R8	chr12	10806051	10807286	HGNC Symbol	protein_coding
ENSG00000121381	TAS2R9	chr12	10809094	10810168	HGNC Symbol	protein_coding
ENSG00000188076	SCGB1C1	chr11	193078	194575	HGNC Symbol	protein_coding
ENSG00000231887	PRH1	chr12	10824960	11171608	HGNC Symbol	protein_coding
ENSG00000207804	MIR599	chr8	99536636	99536730	HGNC Symbol	miRNA
ENSG00000216069	MIR875	chr8	99536786	99536861	HGNC Symbol	miRNA
ENSG00000243254	RN7SL350P	chr8	99613783	99614081	HGNC Symbol	misc_RNA
ENSG00000185070	FLRT2	chr14	85530144	85654428	HGNC Symbol	protein_coding
ENSG00000274350	RN7SL853P	chr15	72664577	72664799	HGNC Symbol	misc_RNA
ENSG00000121318	TAS2R10	chr12	10825317	10826358	HGNC Symbol	protein_coding
ENSG00000175202	HIGD2B	chr15	72675798	72686182	HGNC Symbol	protein_coding
ENSG00000177947	ODF3	chr11	196761	200261	HGNC Symbol	protein_coding
ENSG00000111215	PRR4	chr12	10845849	10849475	HGNC Symbol	protein_coding
ENSG00000258733	LINC02328	chr14	85911438	86161500	HGNC Symbol	lncRNA
ENSG00000164919	COX6C	chr8	99873200	99893707	HGNC Symbol	protein_coding
ENSG00000140463	BBS4	chr15	72686179	72738475	HGNC Symbol	protein_coding
ENSG00000258912	LINC02316	chr14	86006893	86062981	HGNC Symbol	lncRNA
ENSG00000212128	TAS2R13	chr12	10907926	10909562	HGNC Symbol	protein_coding
ENSG00000196735	HLA-DQA1	chr6	32628179	32647062	HGNC Symbol	protein_coding
ENSG00000134551	PRH2	chr12	10929236	10934845	HGNC Symbol	protein_coding
ENSG00000252622	RNU6-881P	chr9	131126990	131127091	HGNC Symbol	snRNA
ENSG00000258994	LINC02309	chr14	86332376	86401285	HGNC Symbol	lncRNA
ENSG00000258804	LINC01148	chr14	86905778	86922755	HGNC Symbol	lncRNA
ENSG00000212127	TAS2R14	chr12	10937408	11171573	HGNC Symbol	protein_coding
ENSG00000258859	LINC02296	chr14	87353070	87573022	HGNC Symbol	lncRNA
ENSG00000212125	TAS2R15P	chr12	10964425	10965352	HGNC Symbol	unprocessed_pseudogene
ENSG00000253251	SHLD3	chr5	65625027	65630928	HGNC Symbol	protein_coding
ENSG00000212126	TAS2R50	chr12	10985913	10986912	HGNC Symbol	protein_coding
ENSG00000177963	RIC8A	chr11	207511	215113	HGNC Symbol	protein_coding
ENSG00000258770	LINC02330	chr14	87634379	87655294	HGNC Symbol	lncRNA
ENSG00000255837	TAS2R20	chr12	10996495	10997875	HGNC Symbol	protein_coding
ENSG00000126882	FAM78A	chr9	131258076	131276510	HGNC Symbol	protein_coding
ENSG00000212124	TAS2R19	chr12	11021619	11022620	HGNC Symbol	protein_coding
ENSG00000197860	SGTB	chr5	65665928	65723035	HGNC Symbol	protein_coding
ENSG00000256436	TAS2R31	chr12	11030387	11031407	HGNC Symbol	protein_coding
ENSG00000256019	TAS2R63P	chr12	11048332	11049256	HGNC Symbol	unprocessed_pseudogene
ENSG00000226761	TAS2R46	chr12	11061365	11062294	HGNC Symbol	protein_coding
ENSG00000256274	TAS2R64P	chr12	11076769	11079171	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000054983	GALC	chr14	87837820	87993665	HGNC Symbol	protein_coding
ENSG00000255374	TAS2R43	chr12	11091287	11092313	HGNC Symbol	protein_coding
ENSG00000160539	PLPP7	chr9	131289459	131359022	HGNC Symbol	protein_coding
ENSG00000132554	RGS22	chr8	99960936	100131268	HGNC Symbol	protein_coding
ENSG00000248124	RRN3P1	chr16	21796106	21820410	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000256188	TAS2R30	chr12	11132958	11134644	HGNC Symbol	protein_coding
ENSG00000256537	SMIM10L1	chr12	11171194	11176016	HGNC Symbol	protein_coding
ENSG00000186136	TAS2R42	chr12	11185993	11186937	HGNC Symbol	protein_coding
ENSG00000267100	ILF3-DT	chr19	10651862	10653844	HGNC Symbol	lncRNA
ENSG00000130723	PRRC2B	chr9	131373636	131500197	HGNC Symbol	protein_coding
ENSG00000179344	HLA-DQB1	chr6	32659467	32668383	HGNC Symbol	protein_coding
ENSG00000197870	PRB3	chr12	11265924	11269805	HGNC Symbol	protein_coding
ENSG00000123213	NLN	chr5	65722205	65871725	HGNC Symbol	protein_coding
ENSG00000185864	NPIPB4	chr16	21834569	21880827	HGNC Symbol	protein_coding
ENSG00000225381	RPS5P7	chrX	109853312	109853919	HGNC Symbol	processed_pseudogene
ENSG00000230657	PRB4	chr12	11307077	11310436	HGNC Symbol	protein_coding
ENSG00000157600	TMEM164	chrX	110002631	110182734	HGNC Symbol	protein_coding
ENSG00000251655	PRB1	chr12	11351823	11395566	HGNC Symbol	protein_coding
ENSG00000208013	MIR652	chrX	110055329	110055426	HGNC Symbol	miRNA
ENSG00000265584	MIR3978	chrX	110082118	110082218	HGNC Symbol	miRNA
ENSG00000101935	AMMECR1	chrX	110194186	110440233	HGNC Symbol	protein_coding
ENSG00000121335	PRB2	chr12	11391540	11501041	HGNC Symbol	protein_coding
ENSG00000283920	MIR6743	chr11	209336	209406	HGNC Symbol	miRNA
ENSG00000185710	SMG1P4	chr16	21879338	21919156	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000159322	ADPGK	chr15	72751369	72785846	HGNC Symbol	protein_coding
ENSG00000237303	HIGD1AP8	chr12	11481383	11481656	HGNC Symbol	processed_pseudogene
ENSG00000129351	ILF3	chr19	10654261	10692417	HGNC Symbol	protein_coding
ENSG00000142082	SIRT3	chr11	215030	236931	HGNC Symbol	protein_coding
ENSG00000270863	DDX55P1	chr12	11512723	11514136	HGNC Symbol	processed_pseudogene
ENSG00000235284	SNORD62A	chr9	131485665	131485750	HGNC Symbol	snoRNA
ENSG00000208883	SNORD96B	chrX	110224985	110225063	HGNC Symbol	snoRNA
ENSG00000231587	SNORD62B	chr9	131490486	131490571	HGNC Symbol	snoRNA
