ENSG	Gene	Chr	Start	End	Source	Type
ENSG00000077463	SIRT6	chr19	4174106	4182601	HGNC Symbol	protein_coding
ENSG00000105197	TIMM50	chr19	39971052	39984422	HGNC Symbol	protein_coding
ENSG00000269058	CALR3	chr19	16589868	16607003	HGNC Symbol	protein_coding
ENSG00000170866	LILRA3	chr19	54799854	54809952	HGNC Symbol	protein_coding
ENSG00000105072	C19orf44	chr19	16607122	16632163	HGNC Symbol	protein_coding
ENSG00000187116	LILRA5	chr19	54818353	54824409	HGNC Symbol	protein_coding
ENSG00000239961	LILRA4	chr19	54844456	54850421	HGNC Symbol	protein_coding
ENSG00000085872	CHERP	chr19	16628700	16653341	HGNC Symbol	protein_coding
ENSG00000090932	DLL3	chr19	39989535	39999121	HGNC Symbol	protein_coding
ENSG00000167613	LAIR1	chr19	54865362	54882165	HGNC Symbol	protein_coding
ENSG00000089847	ANKRD24	chr19	4183351	4224811	HGNC Symbol	protein_coding
ENSG00000105246	EBI3	chr19	4229495	4237528	HGNC Symbol	protein_coding
ENSG00000176401	EID2B	chr19	40021630	40023494	HGNC Symbol	protein_coding
ENSG00000127526	SLC35E1	chr19	16660642	16683193	HGNC Symbol	protein_coding
ENSG00000176396	EID2	chr19	40028890	40030870	HGNC Symbol	protein_coding
ENSG00000105198	LGALS13	chr19	40093164	40098116	HGNC Symbol	protein_coding
ENSG00000249861	LGALS16	chr19	40146534	40151287	HGNC Symbol	protein_coding
ENSG00000006659	LGALS14	chr19	40194946	40200084	HGNC Symbol	protein_coding
ENSG00000105085	MED26	chr19	16685718	16739873	HGNC Symbol	protein_coding
ENSG00000105248	CCDC94	chr19	4247076	4269087	HGNC Symbol	protein_coding
ENSG00000105251	SHD	chr19	4278598	4290721	HGNC Symbol	protein_coding
ENSG00000167664	TMIGD2	chr19	4292229	4302428	HGNC Symbol	protein_coding
ENSG00000105255	FSD1	chr19	4304597	4323840	HGNC Symbol	protein_coding
ENSG00000105205	CLC	chr19	40221890	40228668	HGNC Symbol	protein_coding
ENSG00000213921	LEUTX	chr19	40267235	40276775	HGNC Symbol	protein_coding
ENSG00000214046	SMIM7	chr19	16741562	16771253	HGNC Symbol	protein_coding
ENSG00000105204	DYRK1B	chr19	40315990	40324841	HGNC Symbol	protein_coding
ENSG00000167614	TTYH1	chr19	54926393	54948080	HGNC Symbol	protein_coding
ENSG00000072954	TMEM38A	chr19	16771938	16800840	HGNC Symbol	protein_coding
ENSG00000167615	LENG8	chr19	54960065	54973217	HGNC Symbol	protein_coding
ENSG00000182909	LENG9	chr19	54972981	54974894	HGNC Symbol	protein_coding
ENSG00000167617	CDC42EP5	chr19	54976210	54984411	HGNC Symbol	protein_coding
ENSG00000188039	NWD1	chr19	16830787	16928774	HGNC Symbol	protein_coding
ENSG00000178078	STAP2	chr19	4324040	4342783	HGNC Symbol	protein_coding
ENSG00000167618	LAIR2	chr19	55009100	55021897	HGNC Symbol	protein_coding
ENSG00000104970	KIR3DX1	chr19	55043909	55057053	HGNC Symbol	protein_coding
ENSG00000008382	MPND	chr19	4343524	4360083	HGNC Symbol	protein_coding
ENSG00000127511	SIN3B	chr19	16940211	16991164	HGNC Symbol	protein_coding
ENSG00000141985	SH3GL1	chr19	4360367	4400544	HGNC Symbol	protein_coding
ENSG00000239998	LILRA2	chr19	55084387	55099027	HGNC Symbol	protein_coding
ENSG00000167670	CHAF1A	chr19	4402659	4445015	HGNC Symbol	protein_coding
ENSG00000127533	F2RL3	chr19	16999671	17003417	HGNC Symbol	protein_coding
ENSG00000104972	LILRB1	chr19	55085346	55148979	HGNC Symbol	protein_coding
ENSG00000167671	UBXN6	chr19	4444996	4457819	HGNC Symbol	protein_coding
ENSG00000160111	CPAMD8	chr19	17003758	17137625	HGNC Symbol	protein_coding
ENSG00000131351	HAUS8	chr19	17160539	17186435	HGNC Symbol	protein_coding
ENSG00000167676	PLIN4	chr19	4502204	4517716	HGNC Symbol	protein_coding
ENSG00000214456	PLIN5	chr19	4522543	4535236	HGNC Symbol	protein_coding
ENSG00000104974	LILRA1	chr19	55105047	55113555	HGNC Symbol	protein_coding
ENSG00000186818	LILRB4	chr19	55155340	55181810	HGNC Symbol	protein_coding
ENSG00000099331	MYO9B	chr19	17186591	17325346	HGNC Symbol	protein_coding
ENSG00000171236	LRG1	chr19	4536421	4540486	HGNC Symbol	protein_coding
ENSG00000167680	SEMA6B	chr19	4542600	4559820	HGNC Symbol	protein_coding
ENSG00000185361	TNFAIP8L1	chr19	4639530	4655580	HGNC Symbol	protein_coding
ENSG00000074842	C19orf10	chr19	4641386	4670382	HGNC Symbol	protein_coding
ENSG00000167633	KIR3DL1	chr19	55235969	55378448	HGNC Symbol	protein_coding
ENSG00000142002	DPP9	chr19	4675236	4724685	HGNC Symbol	protein_coding
ENSG00000053501	USE1	chr19	17326155	17330638	HGNC Symbol	protein_coding
ENSG00000242019	KIR3DL3	chr19	55235984	55248003	HGNC Symbol	protein_coding
ENSG00000189013	KIR2DL4	chr19	55236002	55325972	HGNC Symbol	protein_coding
ENSG00000099330	OCEL1	chr19	17337013	17340028	HGNC Symbol	protein_coding
ENSG00000141965	FEM1A	chr19	4791728	4795571	HGNC Symbol	protein_coding
ENSG00000127666	TICAM1	chr19	4815944	4831716	HGNC Symbol	protein_coding
ENSG00000105355	PLIN3	chr19	4838353	4867780	HGNC Symbol	protein_coding
ENSG00000243772	KIR2DL3	chr19	55249980	55295776	HGNC Symbol	protein_coding
ENSG00000160113	NR2F6	chr19	17342692	17356749	HGNC Symbol	protein_coding
ENSG00000125498	KIR2DL1	chr19	55281263	55295774	HGNC Symbol	protein_coding
ENSG00000130307	USHBP1	chr19	17359985	17393595	HGNC Symbol	protein_coding
ENSG00000221957	KIR2DS4	chr19	55344131	55360024	HGNC Symbol	polymorphic_pseudogene
ENSG00000205784	ARRDC5	chr19	4890449	4902879	HGNC Symbol	protein_coding
ENSG00000127663	KDM4B	chr19	4969125	5153606	HGNC Symbol	protein_coding
ENSG00000105393	BABAM1	chr19	17378159	17392058	HGNC Symbol	protein_coding
ENSG00000105426	PTPRS	chr19	5158506	5340814	HGNC Symbol	protein_coding
ENSG00000160117	ANKLE1	chr19	17392454	17398455	HGNC Symbol	protein_coding
ENSG00000127220	ABHD8	chr19	17402940	17421045	HGNC Symbol	protein_coding
ENSG00000105428	ZNRF4	chr19	5455426	5456867	HGNC Symbol	protein_coding
ENSG00000130312	MRPL34	chr19	17403418	17417652	HGNC Symbol	protein_coding
ENSG00000130254	SAFB2	chr19	5587010	5624057	HGNC Symbol	protein_coding
ENSG00000130311	DDA1	chr19	17420327	17434110	HGNC Symbol	protein_coding
ENSG00000074855	ANO8	chr19	17434032	17445638	HGNC Symbol	protein_coding
ENSG00000130299	GTPBP3	chr19	17445729	17453544	HGNC Symbol	protein_coding
ENSG00000160633	SAFB	chr19	5623046	5668489	HGNC Symbol	protein_coding
ENSG00000130300	PLVAP	chr19	17462257	17488159	HGNC Symbol	protein_coding
ENSG00000130255	RPL36	chr19	5674958	5691887	HGNC Symbol	protein_coding
ENSG00000130303	BST2	chr19	17513748	17516457	HGNC Symbol	protein_coding
ENSG00000141971	MVB12A	chr19	17516531	17544533	HGNC Symbol	protein_coding
ENSG00000174917	C19orf70	chr19	5678432	5680907	HGNC Symbol	protein_coding
ENSG00000188051	TMEM221	chr19	17546318	17559376	HGNC Symbol	protein_coding
ENSG00000167733	HSD11B1L	chr19	5680615	5688533	HGNC Symbol	protein_coding
ENSG00000171773	NXNL1	chr19	17566234	17571763	HGNC Symbol	protein_coding
ENSG00000130304	SLC27A1	chr19	17579578	17616977	HGNC Symbol	protein_coding
ENSG00000130313	PGLS	chr19	17622438	17632097	HGNC Symbol	protein_coding
ENSG00000196365	LONP1	chr19	5691845	5720583	HGNC Symbol	protein_coding
ENSG00000167483	FAM129C	chr19	17634110	17664648	HGNC Symbol	protein_coding
ENSG00000174898	CATSPERD	chr19	5720688	5778745	HGNC Symbol	protein_coding
ENSG00000130309	COLGALT1	chr19	17666403	17693971	HGNC Symbol	protein_coding
ENSG00000212123	PRR22	chr19	5782971	5784776	HGNC Symbol	protein_coding
ENSG00000141994	DUS3L	chr19	5784843	5791249	HGNC Symbol	protein_coding
ENSG00000171119	NRTN	chr19	5823813	5828335	HGNC Symbol	protein_coding
ENSG00000130477	UNC13A	chr19	17712137	17799401	HGNC Symbol	protein_coding
ENSG00000156413	FUT6	chr19	5830621	5839742	HGNC Symbol	protein_coding
ENSG00000171124	FUT3	chr19	5842899	5851485	HGNC Symbol	protein_coding
ENSG00000130383	FUT5	chr19	5865837	5903798	HGNC Symbol	protein_coding
ENSG00000130479	MAP1S	chr19	17830051	17845325	HGNC Symbol	protein_coding
ENSG00000174886	NDUFA11	chr19	5891287	5904017	HGNC Symbol	protein_coding
ENSG00000187650	VMAC	chr19	5904869	5910864	HGNC Symbol	protein_coding
ENSG00000105519	CAPS	chr19	5911718	5915888	HGNC Symbol	protein_coding
ENSG00000031823	RANBP3	chr19	5916150	5978153	HGNC Symbol	protein_coding
ENSG00000130475	FCHO1	chr19	17858527	17899377	HGNC Symbol	protein_coding
ENSG00000087903	RFX2	chr19	5993175	6199583	HGNC Symbol	protein_coding
ENSG00000179913	B3GNT3	chr19	17905637	17923891	HGNC Symbol	protein_coding
ENSG00000248099	INSL3	chr19	17927321	17932383	HGNC Symbol	protein_coding
ENSG00000105639	JAK3	chr19	17935589	17958880	HGNC Symbol	protein_coding
ENSG00000105640	RPL18A	chr19	17970685	17974962	HGNC Symbol	protein_coding
ENSG00000105641	SLC5A5	chr19	17982782	18005983	HGNC Symbol	protein_coding
ENSG00000007080	CCDC124	chr19	18043825	18054800	HGNC Symbol	protein_coding
ENSG00000105642	KCNN1	chr19	18062102	18110889	HGNC Symbol	protein_coding
ENSG00000130377	ACSBG2	chr19	6135258	6193112	HGNC Symbol	protein_coding
ENSG00000130382	MLLT1	chr19	6212966	6279959	HGNC Symbol	protein_coding
ENSG00000167769	ACER1	chr19	6306153	6333640	HGNC Symbol	protein_coding
ENSG00000125656	CLPP	chr19	6361463	6368919	HGNC Symbol	protein_coding
ENSG00000125652	ALKBH7	chr19	6372444	6375042	HGNC Symbol	protein_coding
ENSG00000125650	PSPN	chr19	6375159	6379069	HGNC Symbol	protein_coding
ENSG00000105643	ARRDC2	chr19	18111941	18124911	HGNC Symbol	protein_coding
ENSG00000125651	GTF2F1	chr19	6379580	6393992	HGNC Symbol	protein_coding
ENSG00000096996	IL12RB1	chr19	18169805	18209754	HGNC Symbol	protein_coding
ENSG00000099308	MAST3	chr19	18208603	18262502	HGNC Symbol	protein_coding
ENSG00000088247	KHSRP	chr19	6413359	6424805	HGNC Symbol	protein_coding
ENSG00000105647	PIK3R2	chr19	18263928	18281350	HGNC Symbol	protein_coding
ENSG00000181240	SLC25A41	chr19	6426048	6433790	HGNC Symbol	protein_coding
ENSG00000216490	IFI30	chr19	18283972	18288927	HGNC Symbol	protein_coding
ENSG00000125648	SLC25A23	chr19	6436090	6465214	HGNC Symbol	protein_coding
ENSG00000254858	MPV17L2	chr19	18303992	18307758	HGNC Symbol	protein_coding
ENSG00000105649	RAB3A	chr19	18307594	18314884	HGNC Symbol	protein_coding
ENSG00000130545	CRB3	chr19	6463788	6467232	HGNC Symbol	protein_coding
ENSG00000205744	DENND1C	chr19	6467218	6482568	HGNC Symbol	protein_coding
ENSG00000104833	TUBB4A	chr19	6494330	6502859	HGNC Symbol	protein_coding
ENSG00000105650	PDE4C	chr19	18318771	18366229	HGNC Symbol	protein_coding
ENSG00000125657	TNFSF9	chr19	6531010	6535931	HGNC Symbol	protein_coding
ENSG00000130518	KIAA1683	chr19	18367908	18385319	HGNC Symbol	protein_coding
ENSG00000125726	CD70	chr19	6583194	6604114	HGNC Symbol	protein_coding
ENSG00000125735	TNFSF14	chr19	6663148	6670599	HGNC Symbol	protein_coding
ENSG00000125730	C3	chr19	6677715	6730573	HGNC Symbol	protein_coding
ENSG00000125734	GPR108	chr19	6729925	6737614	HGNC Symbol	protein_coding
ENSG00000125733	TRIP10	chr19	6737936	6751537	HGNC Symbol	protein_coding
ENSG00000125731	SH2D3A	chr19	6752171	6767599	HGNC Symbol	protein_coding
ENSG00000141968	VAV1	chr19	6772725	6857377	HGNC Symbol	protein_coding
ENSG00000174837	EMR1	chr19	6887577	6940470	HGNC Symbol	protein_coding
ENSG00000237247	MBD3L5	chr19	7030589	7033022	HGNC Symbol	protein_coding
ENSG00000205718	MBD3L4	chr19	7037759	7040190	HGNC Symbol	protein_coding
ENSG00000230522	MBD3L2	chr19	7049332	7051746	HGNC Symbol	protein_coding
ENSG00000182315	MBD3L3	chr19	7056220	7058651	HGNC Symbol	protein_coding
ENSG00000130544	ZNF557	chr19	7069455	7087979	HGNC Symbol	protein_coding
ENSG00000171105	INSR	chr19	7112266	7294045	HGNC Symbol	protein_coding
ENSG00000104880	ARHGEF18	chr19	7459999	7537363	HGNC Symbol	protein_coding
ENSG00000104883	PEX11G	chr19	7541761	7562335	HGNC Symbol	protein_coding
ENSG00000198723	C19orf45	chr19	7557862	7573336	HGNC Symbol	protein_coding
ENSG00000198816	ZNF358	chr19	7580178	7585912	HGNC Symbol	protein_coding
ENSG00000090674	MCOLN1	chr19	7587512	7598895	HGNC Symbol	protein_coding
ENSG00000032444	PNPLA6	chr19	7598890	7626650	HGNC Symbol	protein_coding
ENSG00000076826	CAMSAP3	chr19	7660788	7683190	HGNC Symbol	protein_coding
ENSG00000076924	XAB2	chr19	7684411	7694451	HGNC Symbol	protein_coding
ENSG00000229833	PET100	chr19	7694623	7696842	HGNC Symbol	protein_coding
ENSG00000163793	DNAJC5G	chr2	27498289	27504367	HGNC Symbol	protein_coding
ENSG00000136697	IL1F10	chr2	113825547	113833427	HGNC Symbol	protein_coding
ENSG00000207653	MIR558	chr2	32757220	32757313	HGNC Symbol	miRNA
ENSG00000265057	MIR4765	chr2	32860322	32860398	HGNC Symbol	miRNA
ENSG00000230876	LINC00486	chr2	33050510	33151760	HGNC Symbol	lincRNA
ENSG00000212204	RNA5SP91	chr2	33510836	33510954	HGNC Symbol	rRNA
ENSG00000135919	SERPINE2	chr2	224839829	224904036	HGNC Symbol	protein_coding
ENSG00000252246	RNA5SP92	chr2	33557965	33558074	HGNC Symbol	rRNA
ENSG00000227890	PSMA2P3	chr2	203044020	203044694	HGNC Symbol	pseudogene
ENSG00000144026	ZNF514	chr2	95813075	95831158	HGNC Symbol	protein_coding
ENSG00000238038	ATP6V0E1P3	chr2	33827108	33827353	HGNC Symbol	pseudogene
ENSG00000187999	HNRNPA1P61	chr2	33861569	33862492	HGNC Symbol	pseudogene
ENSG00000223825	DAZAP2P1	chr2	203066103	203066609	HGNC Symbol	pseudogene
ENSG00000204335	SP5	chr2	171571861	171574588	HGNC Symbol	protein_coding
ENSG00000234645	YWHAEP5	chr2	139045599	139046363	HGNC Symbol	pseudogene
ENSG00000213639	PPP1CB	chr2	28974506	29025806	HGNC Symbol	protein_coding
ENSG00000204334	ERICH2	chr2	171640296	171655481	HGNC Symbol	protein_coding
ENSG00000206973	RNU6-1145P	chr2	61832751	61832857	HGNC Symbol	snRNA
ENSG00000239649	MYADML	chr2	33947788	33953274	HGNC Symbol	pseudogene
ENSG00000252293	RNU7-64P	chr2	85669039	85669100	HGNC Symbol	snRNA
ENSG00000244399	RN7SL251P	chr2	85669618	85669912	HGNC Symbol	misc_RNA
ENSG00000235064	SLC25A5P2	chr2	34064849	34065745	HGNC Symbol	pseudogene
ENSG00000222826	RN7SKP286	chr2	139621167	139621465	HGNC Symbol	misc_RNA
ENSG00000229104	YY1P2	chr2	139654721	139655668	HGNC Symbol	pseudogene
ENSG00000227361	RPS24P7	chr2	62030278	62030523	HGNC Symbol	pseudogene
ENSG00000082153	BZW1	chr2	201675317	201688569	HGNC Symbol	protein_coding
ENSG00000232992	AHCYP4	chr2	139659003	139660317	HGNC Symbol	pseudogene
ENSG00000240356	RPL23AP7	chr2	114368079	114384667	HGNC Symbol	pseudogene
ENSG00000235232	MRPS18BP2	chr2	140426116	140426874	HGNC Symbol	pseudogene
ENSG00000266577	RN7SL830P	chr2	85759467	85759749	HGNC Symbol	misc_RNA
ENSG00000266536	RN7SL126P	chr2	85794787	85795083	HGNC Symbol	misc_RNA
ENSG00000240977	RN7SL283P	chr2	140740253	140740553	HGNC Symbol	misc_RNA
ENSG00000231567	MTND2P19	chr2	140975220	140977937	HGNC Symbol	pseudogene
ENSG00000199687	RNU1-38P	chr2	85955317	85955460	HGNC Symbol	snRNA
ENSG00000223921	MTND1P27	chr2	140978153	140979054	HGNC Symbol	pseudogene
ENSG00000144306	SCRN3	chr2	175260458	175294303	HGNC Symbol	protein_coding
ENSG00000252015	RNU6-904P	chr2	141924826	141924926	HGNC Symbol	snRNA
ENSG00000163064	EN1	chr2	119599747	119605254	HGNC Symbol	protein_coding
ENSG00000252321	RN7SKP83	chr2	86047558	86047735	HGNC Symbol	misc_RNA
ENSG00000226839	MTND6P11	chr2	143851802	143852284	HGNC Symbol	pseudogene
ENSG00000224852	MTND5P24	chr2	143852358	143854124	HGNC Symbol	pseudogene
ENSG00000208772	SNORD94	chr2	86362993	86363129	HGNC Symbol	snoRNA
ENSG00000232772	MTND4P22	chr2	143854408	143855576	HGNC Symbol	pseudogene
ENSG00000264352	RN7SL602P	chr2	35034320	35034623	HGNC Symbol	misc_RNA
ENSG00000227557	MTND3P9	chr2	143856053	143856398	HGNC Symbol	pseudogene
ENSG00000265420	MIR4779	chr2	86420149	86420231	HGNC Symbol	miRNA
ENSG00000265301	MIR548AD	chr2	35696471	35696552	HGNC Symbol	miRNA
ENSG00000207255	RNU6-1117P	chr2	35696671	35696774	HGNC Symbol	snRNA
ENSG00000200563	RNU6-640P	chr2	86742327	86742431	HGNC Symbol	snRNA
ENSG00000234587	MRPL50P1	chr2	35949825	35950208	HGNC Symbol	pseudogene
ENSG00000138032	PPM1B	chr2	44395108	44471523	HGNC Symbol	protein_coding
ENSG00000035141	FAM136A	chr2	70523107	70529222	HGNC Symbol	protein_coding
ENSG00000266097	MIR5192	chr2	62432961	62433052	HGNC Symbol	miRNA
ENSG00000239958	RN7SL51P	chr2	62489524	62489806	HGNC Symbol	misc_RNA
ENSG00000252756	RNU6-577P	chr2	37094541	37094638	HGNC Symbol	snRNA
ENSG00000128683	GAD1	chr2	171669723	171717661	HGNC Symbol	protein_coding
ENSG00000252518	RNU6-846P	chr2	37186505	37186605	HGNC Symbol	snRNA
ENSG00000238057	ZEB2-AS1	chr2	145275664	145279058	HGNC Symbol	antisense
ENSG00000241625	RN7SL18P	chr2	62718313	62718601	HGNC Symbol	misc_RNA
ENSG00000232144	PSAT1P2	chr2	62779598	62780569	HGNC Symbol	pseudogene
ENSG00000233673	ANAPC1P1	chr2	87098424	87149816	HGNC Symbol	pseudogene
ENSG00000230595	RSL24D1P2	chr2	62788193	62788558	HGNC Symbol	pseudogene
ENSG00000207364	RNU6-939P	chr2	37558913	37559019	HGNC Symbol	snRNA
ENSG00000253078	RNU6-1116P	chr2	37662653	37662751	HGNC Symbol	snRNA
ENSG00000226674	TEX41	chr2	145425534	145940216	HGNC Symbol	lincRNA
ENSG00000201806	RNU4-8P	chr2	98281054	98281194	HGNC Symbol	snRNA
ENSG00000235734	HMGN1P36	chr2	98443711	98444013	HGNC Symbol	pseudogene
ENSG00000238719	RNU7-96P	chr2	98529517	98529580	HGNC Symbol	snRNA
ENSG00000231635	ATP5BP1	chr2	98822614	98824187	HGNC Symbol	pseudogene
ENSG00000163806	SPDYA	chr2	29005383	29073477	HGNC Symbol	protein_coding
ENSG00000237803	LINC00211	chr2	38053390	38103417	HGNC Symbol	lincRNA
ENSG00000235848	RMDN2-AS1	chr2	38177144	38294184	HGNC Symbol	antisense
ENSG00000236564	YWHAQP5	chr2	99310572	99311953	HGNC Symbol	pseudogene
ENSG00000071054	MAP4K4	chr2	102313312	102511149	HGNC Symbol	protein_coding
ENSG00000232973	CYP1B1-AS1	chr2	38302791	38408997	HGNC Symbol	antisense
ENSG00000214064	RPL6P5	chr2	146094798	146095625	HGNC Symbol	pseudogene
ENSG00000201070	RNU4-84P	chr2	99398873	99399011	HGNC Symbol	snRNA
ENSG00000124019	FAM124B	chr2	225243415	225266802	HGNC Symbol	protein_coding
ENSG00000238830	RNU7-46P	chr2	99457138	99457199	HGNC Symbol	snRNA
ENSG00000205837	LINC00487	chr2	6868309	6910442	HGNC Symbol	lincRNA
ENSG00000251905	RNU7-2P	chr2	146902724	146902785	HGNC Symbol	snRNA
ENSG00000136689	IL1RN	chr2	113864791	113891593	HGNC Symbol	protein_coding
ENSG00000230559	RPL17P12	chr2	146951864	146952389	HGNC Symbol	pseudogene
ENSG00000198526	PABPC1P2	chr2	147345012	147346878	HGNC Symbol	pseudogene
ENSG00000143971	ETAA1	chr2	67624451	67637677	HGNC Symbol	protein_coding
ENSG00000207225	RNU6-692P	chr2	148165910	148166016	HGNC Symbol	snRNA
ENSG00000019169	MARCO	chr2	119699742	119752236	HGNC Symbol	protein_coding
ENSG00000202074	RNU6-715P	chr2	148253006	148253108	HGNC Symbol	snRNA
ENSG00000253083	RNA5SP106	chr2	148471024	148471123	HGNC Symbol	rRNA
ENSG00000212389	RNU6-1275P	chr2	148634991	148635097	HGNC Symbol	snRNA
ENSG00000199603	RNU6-951P	chr2	38374557	38374663	HGNC Symbol	snRNA
ENSG00000202427	RNU6-744P	chr2	114438688	114438794	HGNC Symbol	snRNA
ENSG00000265429	MIR4782	chr2	114478867	114478945	HGNC Symbol	miRNA
ENSG00000227770	RPL7P12	chr2	38458710	38459459	HGNC Symbol	pseudogene
ENSG00000222126	RNU2-9P	chr2	149583260	149583404	HGNC Symbol	snRNA
ENSG00000223962	UBBP3	chr2	149621133	149621373	HGNC Symbol	pseudogene
ENSG00000213594	GAPDHP25	chr2	38512552	38513552	HGNC Symbol	pseudogene
ENSG00000232084	LINC01104	chr2	100824716	100867946	HGNC Symbol	lincRNA
ENSG00000228236	TXNP5	chr2	149925110	149925424	HGNC Symbol	pseudogene
ENSG00000224337	FAM8A3P	chr2	150177107	150177950	HGNC Symbol	pseudogene
ENSG00000228203	RNF144A-AS1	chr2	7052408	7058840	HGNC Symbol	processed_transcript
ENSG00000197223	C1D	chr2	68268262	68338080	HGNC Symbol	protein_coding
ENSG00000207270	RNU6-601P	chr2	150467182	150467288	HGNC Symbol	snRNA
ENSG00000231926	SEPHS1P7	chr2	115017627	115018803	HGNC Symbol	pseudogene
ENSG00000213553	RPLP0P6	chr2	38708920	38710012	HGNC Symbol	pseudogene
ENSG00000222923	RNU2-41P	chr2	115177702	115177879	HGNC Symbol	snRNA
ENSG00000231538	DPP10-AS3	chr2	115586009	115591125	HGNC Symbol	antisense
ENSG00000235717	DPP10-AS2	chr2	115591407	115593165	HGNC Symbol	antisense
ENSG00000138100	TRIM54	chr2	27505260	27530307	HGNC Symbol	protein_coding
ENSG00000163235	TGFA	chr2	70674412	70781325	HGNC Symbol	protein_coding
ENSG00000235026	DPP10-AS1	chr2	115888512	115918920	HGNC Symbol	antisense
ENSG00000213201	FABP5P10	chr2	152042702	152043109	HGNC Symbol	pseudogene
ENSG00000264684	MIR4773-2	chr2	152224848	152224925	HGNC Symbol	miRNA
ENSG00000242113	RN7SL124P	chr2	152228517	152228798	HGNC Symbol	misc_RNA
ENSG00000242412	DBIL5P2	chr2	63344986	63346677	HGNC Symbol	pseudogene
ENSG00000227238	TTC39DP	chr2	38990676	38992363	HGNC Symbol	pseudogene
ENSG00000234272	RPL30P2	chr2	152988069	152988359	HGNC Symbol	pseudogene
ENSG00000230391	RPSAP23	chr2	116225632	116226514	HGNC Symbol	pseudogene
